X,Y,TIMESTAMP,Rain_in_Tot
3545415,10218330,"2015-05-01 16:00:00",0.0
3545415,10218330,"2015-05-01 17:00:00",0.0
3545415,10218330,"2015-05-01 18:00:00",0.0
3545415,10218330,"2015-05-01 19:00:00",0.0
3545415,10218330,"2015-05-01 20:00:00",0.0
3545415,10218330,"2015-05-01 21:00:00",0.0
3545415,10218330,"2015-05-01 22:00:00",0.0
3545415,10218330,"2015-05-01 23:00:00",0.0
3545415,10218330,"2015-05-01 24:00:00",0.0
3545415,10218330,"2015-05-02 1:00:00",0.0
3545415,10218330,"2015-05-02 2:00:00",0.0
3545415,10218330,"2015-05-02 3:00:00",0.0
3545415,10218330,"2015-05-02 4:00:00",0.0
3545415,10218330,"2015-05-02 5:00:00",0.0
3545415,10218330,"2015-05-02 6:00:00",0.0
3545415,10218330,"2015-05-02 7:00:00",0.0
3545415,10218330,"2015-05-02 8:00:00",0.0
3545415,10218330,"2015-05-02 9:00:00",0.0
3545415,10218330,"2015-05-02 10:00:00",0.0
3545415,10218330,"2015-05-02 11:00:00",0.0
3545415,10218330,"2015-05-02 12:00:00",0.0
3545415,10218330,"2015-05-02 13:00:00",0.0
3545415,10218330,"2015-05-02 14:00:00",0.0
3545415,10218330,"2015-05-02 15:00:00",0.0
3545415,10218330,"2015-05-02 16:00:00",0.0
3545415,10218330,"2015-05-02 17:00:00",0.0
3545415,10218330,"2015-05-02 18:00:00",0.0
3545415,10218330,"2015-05-02 19:00:00",0.0
3545415,10218330,"2015-05-02 20:00:00",0.0
3545415,10218330,"2015-05-02 21:00:00",0.0
3545415,10218330,"2015-05-02 22:00:00",0.0
3545415,10218330,"2015-05-02 23:00:00",0.0
3545415,10218330,"2015-05-02 24:00:00",0.0
3545415,10218330,"2015-05-03 1:00:00",0.0
3545415,10218330,"2015-05-03 2:00:00",0.0
3545415,10218330,"2015-05-03 3:00:00",0.0
3545415,10218330,"2015-05-03 4:00:00",0.0
3545415,10218330,"2015-05-03 5:00:00",0.0
3545415,10218330,"2015-05-03 6:00:00",0.0
3545415,10218330,"2015-05-03 7:00:00",0.0
3545415,10218330,"2015-05-03 8:00:00",0.0
3545415,10218330,"2015-05-03 9:00:00",0.0
3545415,10218330,"2015-05-03 10:00:00",0.0
3545415,10218330,"2015-05-03 11:00:00",0.0
3545415,10218330,"2015-05-03 12:00:00",0.0
3545415,10218330,"2015-05-03 13:00:00",0.0
3545415,10218330,"2015-05-03 14:00:00",0.0
3545415,10218330,"2015-05-03 15:00:00",0.0
3545415,10218330,"2015-05-03 16:00:00",0.0
3545415,10218330,"2015-05-03 17:00:00",0.0
3545415,10218330,"2015-05-03 18:00:00",0.0
3545415,10218330,"2015-05-03 19:00:00",0.0
3545415,10218330,"2015-05-03 20:00:00",0.0
3545415,10218330,"2015-05-03 21:00:00",0.0
3545415,10218330,"2015-05-03 22:00:00",0.0
3545415,10218330,"2015-05-03 23:00:00",0.0
3545415,10218330,"2015-05-03 24:00:00",0.0
3545415,10218330,"2015-05-04 1:00:00",0.0
3545415,10218330,"2015-05-04 2:00:00",0.0
3545415,10218330,"2015-05-04 3:00:00",0.0
3545415,10218330,"2015-05-04 4:00:00",0.0
3545415,10218330,"2015-05-04 5:00:00",0.0
3545415,10218330,"2015-05-04 6:00:00",0.0
3545415,10218330,"2015-05-04 7:00:00",0.0
3545415,10218330,"2015-05-04 8:00:00",0.0
3545415,10218330,"2015-05-04 9:00:00",0.0
3545415,10218330,"2015-05-04 10:00:00",0.0
3545415,10218330,"2015-05-04 11:00:00",0.0
3545415,10218330,"2015-05-04 12:00:00",0.0
3545415,10218330,"2015-05-04 13:00:00",0.0
3545415,10218330,"2015-05-04 14:00:00",0.0
3545415,10218330,"2015-05-04 15:00:00",0.0
3545415,10218330,"2015-05-04 16:00:00",0.0
3545415,10218330,"2015-05-04 17:00:00",0.0
3545415,10218330,"2015-05-04 18:00:00",0.0
3545415,10218330,"2015-05-04 19:00:00",0.0
3545415,10218330,"2015-05-04 20:00:00",0.0
3545415,10218330,"2015-05-04 21:00:00",0.0
3545415,10218330,"2015-05-04 22:00:00",0.0
3545415,10218330,"2015-05-04 23:00:00",0.0
3545415,10218330,"2015-05-04 24:00:00",0.0
3545415,10218330,"2015-05-05 1:00:00",0.0
3545415,10218330,"2015-05-05 2:00:00",0.0
3545415,10218330,"2015-05-05 3:00:00",0.0
3545415,10218330,"2015-05-05 4:00:00",0.0
3545415,10218330,"2015-05-05 5:00:00",0.0
3545415,10218330,"2015-05-05 6:00:00",0.0
3545415,10218330,"2015-05-05 7:00:00",0.0
3545415,10218330,"2015-05-05 8:00:00",0.0
3545415,10218330,"2015-05-05 9:00:00",0.0
3545415,10218330,"2015-05-05 10:00:00",0.0
3545415,10218330,"2015-05-05 11:00:00",0.0
3545415,10218330,"2015-05-05 12:00:00",0.0
3545415,10218330,"2015-05-05 13:00:00",0.0
3545415,10218330,"2015-05-05 14:00:00",0.0
3545415,10218330,"2015-05-05 15:00:00",0.0
3545415,10218330,"2015-05-05 16:00:00",0.0
3545415,10218330,"2015-05-05 17:00:00",0.0
3545415,10218330,"2015-05-05 18:00:00",0.0
3545415,10218330,"2015-05-05 19:00:00",0.0
3545415,10218330,"2015-05-05 20:00:00",0.0
3545415,10218330,"2015-05-05 21:00:00",0.0
3545415,10218330,"2015-05-05 22:00:00",0.0
3545415,10218330,"2015-05-05 23:00:00",0.0
3545415,10218330,"2015-05-05 24:00:00",0.0
3545415,10218330,"2015-05-06 1:00:00",0.0
3545415,10218330,"2015-05-06 2:00:00",0.02
3545415,10218330,"2015-05-06 3:00:00",0.03
3545415,10218330,"2015-05-06 4:00:00",0.0
3545415,10218330,"2015-05-06 5:00:00",0.0
3545415,10218330,"2015-05-06 6:00:00",0.01
3545415,10218330,"2015-05-06 7:00:00",0.01
3545415,10218330,"2015-05-06 8:00:00",0.02
3545415,10218330,"2015-05-06 9:00:00",0.01
3545415,10218330,"2015-05-06 10:00:00",0.01
3545415,10218330,"2015-05-06 11:00:00",0.01
3545415,10218330,"2015-05-06 12:00:00",0.0
3545415,10218330,"2015-05-06 13:00:00",0.01
3545415,10218330,"2015-05-06 14:00:00",0.01
3545415,10218330,"2015-05-06 15:00:00",0.01
3545415,10218330,"2015-05-06 16:00:00",0.0
3545415,10218330,"2015-05-06 17:00:00",0.0
3545415,10218330,"2015-05-06 18:00:00",0.0
3545415,10218330,"2015-05-06 19:00:00",0.01
3545415,10218330,"2015-05-06 20:00:00",0.0
3545415,10218330,"2015-05-06 21:00:00",0.0
3545415,10218330,"2015-05-06 22:00:00",0.0
3545415,10218330,"2015-05-06 23:00:00",0.0
3545415,10218330,"2015-05-06 24:00:00",0.0
3545415,10218330,"2015-05-07 1:00:00",0.0
3545415,10218330,"2015-05-07 2:00:00",0.0
3545415,10218330,"2015-05-07 3:00:00",0.0
3545415,10218330,"2015-05-07 4:00:00",0.01
3545415,10218330,"2015-05-07 5:00:00",0.0
3545415,10218330,"2015-05-07 6:00:00",0.0
3545415,10218330,"2015-05-07 7:00:00",0.0
3545415,10218330,"2015-05-07 8:00:00",0.0
3545415,10218330,"2015-05-07 9:00:00",0.0
3545415,10218330,"2015-05-07 10:00:00",0.0
3545415,10218330,"2015-05-07 11:00:00",0.0
3545415,10218330,"2015-05-07 12:00:00",0.0
3545415,10218330,"2015-05-07 13:00:00",0.01
3545415,10218330,"2015-05-07 14:00:00",0.0
3545415,10218330,"2015-05-07 15:00:00",0.0
3545415,10218330,"2015-05-07 16:00:00",0.0
3545415,10218330,"2015-05-07 17:00:00",0.0
3545415,10218330,"2015-05-07 18:00:00",0.0
3545415,10218330,"2015-05-07 19:00:00",0.0
3545415,10218330,"2015-05-07 20:00:00",0.0
3545415,10218330,"2015-05-07 21:00:00",0.0
3545415,10218330,"2015-05-07 22:00:00",0.0
3545415,10218330,"2015-05-07 23:00:00",0.0
3545415,10218330,"2015-05-07 24:00:00",0.0
3545415,10218330,"2015-05-08 1:00:00",0.0
3545415,10218330,"2015-05-08 2:00:00",0.0
3545415,10218330,"2015-05-08 3:00:00",0.0
3545415,10218330,"2015-05-08 4:00:00",0.0
3545415,10218330,"2015-05-08 5:00:00",0.0
3545415,10218330,"2015-05-08 6:00:00",0.0
3545415,10218330,"2015-05-08 7:00:00",0.0
3545415,10218330,"2015-05-08 8:00:00",0.0
3545415,10218330,"2015-05-08 9:00:00",0.0
3545415,10218330,"2015-05-08 10:00:00",0.0
3545415,10218330,"2015-05-08 11:00:00",0.0
3545415,10218330,"2015-05-08 12:00:00",0.0
3545415,10218330,"2015-05-08 13:00:00",0.0
3545415,10218330,"2015-05-08 14:00:00",0.0
3545415,10218330,"2015-05-08 15:00:00",0.0
3545415,10218330,"2015-05-08 16:00:00",0.0
3545415,10218330,"2015-05-08 17:00:00",0.0
3545415,10218330,"2015-05-08 18:00:00",0.0
3545415,10218330,"2015-05-08 19:00:00",0.0
3545415,10218330,"2015-05-08 20:00:00",0.0
3545415,10218330,"2015-05-08 21:00:00",0.0
3545415,10218330,"2015-05-08 22:00:00",0.0
3545415,10218330,"2015-05-08 23:00:00",0.0
3545415,10218330,"2015-05-08 24:00:00",0.0
3545415,10218330,"2015-05-09 1:00:00",0.0
3545415,10218330,"2015-05-09 2:00:00",0.0
3545415,10218330,"2015-05-09 3:00:00",0.0
3545415,10218330,"2015-05-09 4:00:00",0.0
3545415,10218330,"2015-05-09 5:00:00",0.0
3545415,10218330,"2015-05-09 6:00:00",0.0
3545415,10218330,"2015-05-09 7:00:00",0.0
3545415,10218330,"2015-05-09 8:00:00",0.0
3545415,10218330,"2015-05-09 9:00:00",0.0
3545415,10218330,"2015-05-09 10:00:00",0.0
3545415,10218330,"2015-05-09 11:00:00",0.0
3545415,10218330,"2015-05-09 12:00:00",0.0
3545415,10218330,"2015-05-09 13:00:00",0.0
3545415,10218330,"2015-05-09 14:00:00",0.0
3545415,10218330,"2015-05-09 15:00:00",0.0
3545415,10218330,"2015-05-09 16:00:00",0.0
3545415,10218330,"2015-05-09 17:00:00",0.0
3545415,10218330,"2015-05-09 18:00:00",0.0
3545415,10218330,"2015-05-09 19:00:00",0.0
3545415,10218330,"2015-05-09 20:00:00",0.0
3545415,10218330,"2015-05-09 21:00:00",0.0
3545415,10218330,"2015-05-09 22:00:00",0.0
3545415,10218330,"2015-05-09 23:00:00",0.0
3545415,10218330,"2015-05-09 24:00:00",0.0
3545415,10218330,"2015-05-10 1:00:00",0.0
3545415,10218330,"2015-05-10 2:00:00",0.0
3545415,10218330,"2015-05-10 3:00:00",0.0
3545415,10218330,"2015-05-10 4:00:00",0.0
3545415,10218330,"2015-05-10 5:00:00",0.0
3545415,10218330,"2015-05-10 6:00:00",0.0
3545415,10218330,"2015-05-10 7:00:00",0.0
3545415,10218330,"2015-05-10 8:00:00",0.0
3545415,10218330,"2015-05-10 9:00:00",0.0
3545415,10218330,"2015-05-10 10:00:00",0.0
3545415,10218330,"2015-05-10 11:00:00",0.0
3545415,10218330,"2015-05-10 12:00:00",0.0
3545415,10218330,"2015-05-10 13:00:00",0.0
3545415,10218330,"2015-05-10 14:00:00",0.0
3545415,10218330,"2015-05-10 15:00:00",0.0
3545415,10218330,"2015-05-10 16:00:00",0.0
3545415,10218330,"2015-05-10 17:00:00",0.0
3545415,10218330,"2015-05-10 18:00:00",0.0
3545415,10218330,"2015-05-10 19:00:00",0.0
3545415,10218330,"2015-05-10 20:00:00",0.0
3545415,10218330,"2015-05-10 21:00:00",0.0
3545415,10218330,"2015-05-10 22:00:00",0.0
3545415,10218330,"2015-05-10 23:00:00",0.0
3545415,10218330,"2015-05-10 24:00:00",0.0
3545415,10218330,"2015-05-11 1:00:00",0.0
3545415,10218330,"2015-05-11 2:00:00",0.0
3545415,10218330,"2015-05-11 3:00:00",0.0
3545415,10218330,"2015-05-11 4:00:00",0.0
3545415,10218330,"2015-05-11 5:00:00",0.0
3545415,10218330,"2015-05-11 6:00:00",0.0
3545415,10218330,"2015-05-11 7:00:00",0.0
3545415,10218330,"2015-05-11 8:00:00",0.0
3545415,10218330,"2015-05-11 9:00:00",0.0
3545415,10218330,"2015-05-11 10:00:00",0.0
3545415,10218330,"2015-05-11 11:00:00",0.0
3545415,10218330,"2015-05-11 12:00:00",0.0
3545415,10218330,"2015-05-11 13:00:00",0.0
3545415,10218330,"2015-05-11 14:00:00",0.0
3545415,10218330,"2015-05-11 15:00:00",0.0
3545415,10218330,"2015-05-11 16:00:00",0.0
3545415,10218330,"2015-05-11 17:00:00",0.0
3545415,10218330,"2015-05-11 18:00:00",0.0
3545415,10218330,"2015-05-11 19:00:00",0.0
3545415,10218330,"2015-05-11 20:00:00",0.0
3545415,10218330,"2015-05-11 21:00:00",0.0
3545415,10218330,"2015-05-11 22:00:00",0.0
3545415,10218330,"2015-05-11 23:00:00",0.0
3545415,10218330,"2015-05-11 24:00:00",0.0
3545415,10218330,"2015-05-12 1:00:00",0.0
3545415,10218330,"2015-05-12 2:00:00",0.0
3545415,10218330,"2015-05-12 3:00:00",0.0
3545415,10218330,"2015-05-12 4:00:00",0.0
3545415,10218330,"2015-05-12 5:00:00",0.0
3545415,10218330,"2015-05-12 6:00:00",0.0
3545415,10218330,"2015-05-12 7:00:00",0.0
3545415,10218330,"2015-05-12 8:00:00",0.0
3545415,10218330,"2015-05-12 9:00:00",0.0
3545415,10218330,"2015-05-12 10:00:00",0.0
3545415,10218330,"2015-05-12 11:00:00",0.0
3545415,10218330,"2015-05-12 12:00:00",0.0
3545415,10218330,"2015-05-12 13:00:00",0.0
3545415,10218330,"2015-05-12 14:00:00",0.0
3545415,10218330,"2015-05-12 15:00:00",0.0
3545415,10218330,"2015-05-12 16:00:00",0.0
3545415,10218330,"2015-05-12 17:00:00",0.0
3545415,10218330,"2015-05-12 18:00:00",0.0
